********************************************************************************
product = WebSphere Application Server 20.0.0.8 (wlp-1.0.43.cl200820200721-1900)
wlp.install.dir = /opt/ibm/wlp/
server.output.dir = /opt/ibm/wlp/output/defaultServer/
java.home = /opt/ibm/java/jre
java.version = 1.8.0_251
java.runtime = Java(TM) SE Runtime Environment (8.0.6.11 - pxa6480sr6fp11-20200602_01(SR6 FP11))
os = Linux (4.19.76-linuxkit; amd64) (c.u_US)
process = 3576@172.17.0.2
********************************************************************************
[8/4/20 2:50:07:030 UTC] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: The server defaultServer has been launched.
[8/4/20 2:50:12:864 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MAC_ALGORITHM' found, using default value 'HmacSHA1'.
[8/4/20 2:50:12:864 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MAC_SECRET' found.
[8/4/20 2:50:12:864 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MAC_SECRET.CACHE' found.
[8/4/20 2:50:12:864 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.LAZY_LOAD_CONFIG_OBJECTS' found, using default value 'true'.
[8/4/20 2:50:12:864 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_JSF_2_ALLOW_SLASH_LIBRARY_NAME' found, using default value 'false'.
[8/4/20 2:50:12:864 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RESOURCE_BUFFER_SIZE' found, using default value '2048'.
[8/4/20 2:50:12:864 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN' found, using default value 'none'.
[8/4/20 2:50:12:865 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_LENGTH' found, using default value '16'.
[8/4/20 2:50:12:865 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_SECURE_RANDOM_CLASS' found.
[8/4/20 2:50:12:865 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_SECURE_RANDOM_PROVIDER' found.
[8/4/20 2:50:12:865 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_SECURE_RANDOM_ALGORITM' found, using default value 'SHA1PRNG'.
[8/4/20 2:50:12:865 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CLIENT_VIEW_STATE_TIMEOUT' found, using default value '0'.
[8/4/20 2:50:12:865 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERIALIZE_STATE_IN_SESSION' found, using default value 'false'.
[8/4/20 2:50:12:865 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.COMPRESS_STATE_IN_SESSION' found, using default value 'true'.
[8/4/20 2:50:12:865 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CACHE_OLD_VIEWS_IN_SESSION_MODE' found, using default value 'off'.
[8/4/20 2:50:12:865 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_FLASH_SCOPE_PURGE_VIEWS_IN_SESSION' found, using default value 'false'.
[8/4/20 2:50:12:865 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN' found, using default value 'none'.
[8/4/20 2:50:12:865 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_LENGTH' found, using default value '8'.
[8/4/20 2:50:12:866 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_SECURE_RANDOM_CLASS' found.
[8/4/20 2:50:12:866 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_SECURE_RANDOM_PROVIDER' found.
[8/4/20 2:50:12:866 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_SECURE_RANDOM_ALGORITM' found, using default value 'SHA1PRNG'.
[8/4/20 2:50:12:866 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.LIBRARIES' found.
[8/4/20 2:50:12:866 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VALIDATE' found, using default value 'false'.
[8/4/20 2:50:12:866 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.annotation.SCAN_PACKAGES' found.
[8/4/20 2:50:12:866 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.config.annotation.LifecycleProvider' found.
[8/4/20 2:50:12:866 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EL_RESOLVER_COMPARATOR' found.
[8/4/20 2:50:12:866 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EL_RESOLVER_PREDICATE' found.
[8/4/20 2:50:12:866 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEFAULT_WINDOW_MODE' found, using default value 'url'.
[8/4/20 2:50:12:866 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECKED_VIEWID_CACHE_SIZE' found, using default value '500'.
[8/4/20 2:50:12:867 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECKED_VIEWID_CACHE_ENABLED' found, using default value 'true'.
[8/4/20 2:50:12:867 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ERROR_TEMPLATE_RESOURCE' found, using default value 'META-INF/rsc/myfaces-dev-error.xml'.
[8/4/20 2:50:12:867 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEBUG_TEMPLATE_RESOURCE' found, using default value 'META-INF/rsc/myfaces-dev-debug.xml'.
[8/4/20 2:50:12:867 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ERROR_HANDLING' found, using default value 'false, on Development Project stage: true'.
[8/4/20 2:50:12:867 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.HANDLE_STATE_CACHING_MECHANICS' found, using default value 'true'.
[8/4/20 2:50:12:867 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.AUTOCOMPLETE_OFF_VIEW_STATE' found, using default value 'true'.
[8/4/20 2:50:12:867 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_MULTIPLE_JS_FILES_FOR_JSF_UNCOMPRESSED_JS' found, using default value 'false'.
[8/4/20 2:50:12:867 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.JSF_JS_MODE' found, using default value 'normal'.
[8/4/20 2:50:12:867 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.TEMPORAL_RESOURCEHANDLER_CACHE_ENABLED' found, using default value 'false'.
[8/4/20 2:50:12:867 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERVICE_PROVIDER_FINDER' found.
[8/4/20 2:50:12:867 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.spi.InjectionProvider' found.
[8/4/20 2:50:12:868 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.DISABLE_FACELET_JSF_VIEWHANDLER' found, using default value 'false'.
[8/4/20 2:50:12:868 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SAVE_STATE_WITH_VISIT_TREE_ON_PSS' found, using default value 'true'.
[8/4/20 2:50:12:868 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECK_ID_PRODUCTION_MODE' found, using default value 'auto'.
[8/4/20 2:50:12:868 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.BUFFER_SIZE' found.
[8/4/20 2:50:12:868 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.REFRESH_PERIOD' found, using default value '-1'.
[8/4/20 2:50:12:868 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_RESOURCE_RESOLVER' found.
[8/4/20 2:50:12:868 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.RESOURCE_RESOLVER' found.
[8/4/20 2:50:12:868 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MARK_INITIAL_STATE_WHEN_APPLY_BUILD_VIEW' found, using default value 'false'.
[8/4/20 2:50:12:868 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.DECORATORS' found.
[8/4/20 2:50:12:868 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.SKIP_COMMENTS' found.
[8/4/20 2:50:12:868 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.WRAP_TAG_EXCEPTIONS_AS_CONTEXT_AWARE' found, using default value 'true'.
[8/4/20 2:50:12:869 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CACHE_EL_EXPRESSIONS' found, using default value 'noCache'.
[8/4/20 2:50:12:869 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_POOL_SIZE' found, using default value '5'.
[8/4/20 2:50:12:869 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_DYNAMIC_PARTIAL_LIMIT' found, using default value '2'.
[8/4/20 2:50:12:869 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_ENTRY_MODE' found, using default value 'soft'.
[8/4/20 2:50:12:869 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_DEFERRED_NAVIGATION' found, using default value 'false'.
[8/4/20 2:50:12:869 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EXPRESSION_FACTORY' found.
[8/4/20 2:50:12:869 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.INITIALIZE_ALWAYS_STANDALONE' found, using default value 'false'.
[8/4/20 2:50:12:869 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.LOG_WEB_CONTEXT_PARAMS' found, using default value 'auto'.
[8/4/20 2:50:12:869 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INITIALIZER' found.
[8/4/20 2:50:12:869 UTC] 00000038 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INIT_PLUGINS' found.
[8/4/20 2:50:12:870 UTC] 00000038 org.apache.myfaces.util.ExternalSpecifications               I MyFaces Unified EL support enabled
[8/4/20 2:50:12:871 UTC] 00000038 org.apache.myfaces.view.facelets.ViewPoolProcessor           I org.apache.myfaces.CACHE_EL_EXPRESSIONS web config parameter is set to "noCache". To enable view pooling this param must be set to "alwaysRecompile". View Pooling disabled.
[8/4/20 2:50:12:886 UTC] 00000038 SystemOut                                                    O Settings from daytrader.properties: {marketSummaryInterval=20, orderProcessingMode=0, trace=false, cacheSize=100000, percentSentToWebsocket=10, runtimeMode=1, webInterface=0, maxQuotes=10000, longRun=true, useRemoteEJBInterface=false, actionTrace=false, primIterations=1, maxUsers=15000, displayOrderAlerts=true, publishQuotePriceChange=true, cachingType=1}
[8/4/20 2:50:12:932 UTC] 00000038 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application daytrader started in 2.873 seconds.
[8/4/20 2:50:12:937 UTC] 00000038 com.ibm.ws.webcontainer.security.ServletStartedListener      I CWWKS9122I:  For URL TradeScenarioServlet in application daytrader, the following HTTP methods are uncovered, and accessible: HEAD OPTIONS TRACE 
[8/4/20 2:50:12:977 UTC] 0000002b com.ibm.ws.tcpchannel.internal.TCPPort                       I CWWKO0219I: TCP Channel defaultHttpEndpoint has been started and is now listening for requests on host *  (IPv4) port 9080.
[8/4/20 2:50:12:979 UTC] 0000002b com.ibm.ws.tcpchannel.internal.TCPPort                       I CWWKO0219I: TCP Channel wasJmsEndpoint483 has been started and is now listening for requests on host localhost  (IPv4: 127.0.0.1) port 7276.
[8/4/20 2:50:12:982 UTC] 0000002b com.ibm.ws.tcpchannel.internal.TCPPort                       I CWWKO0219I: TCP Channel defaultHttpEndpoint-ssl has been started and is now listening for requests on host *  (IPv4) port 9443.
[8/4/20 2:50:12:982 UTC] 0000002b com.ibm.ws.tcpchannel.internal.TCPPort                       I CWWKO0219I: TCP Channel wasJmsEndpoint483-ssl has been started and is now listening for requests on host localhost  (IPv4: 127.0.0.1) port 7286.
[8/4/20 2:50:13:026 UTC] 0000002b com.ibm.ws.sib.utils.ras.SibMessage                          I  CWSIV0777I: A connection to messaging engine defaultME for destination TradeBrokerQueue on bus defaultBus has been successfully created.
[8/4/20 2:50:13:026 UTC] 0000002b com.ibm.ws.sib.utils.ras.SibMessage                          I  CWSIV0556I: Connection to the Messaging Engine was successful. The message-driven bean with activation specification eis/TradeBrokerMDB will now be able to receive the messages from destination TradeBrokerQueue.
[8/4/20 2:50:13:026 UTC] 0000002b com.ibm.ws.jca.service.EndpointActivationService             I J2CA8801I: The message endpoint for activation specification eis/TradeBrokerMDB and message driven bean application daytrader#daytrader-ee7-ejb.jar#DTBroker3MDB is activated.
[8/4/20 2:50:13:033 UTC] 0000002b com.ibm.ws.sib.utils.ras.SibMessage                          I  CWSIV0777I: A connection to messaging engine defaultME for destination TradeTopicSpace on bus defaultBus has been successfully created.
[8/4/20 2:50:13:033 UTC] 0000002b com.ibm.ws.sib.utils.ras.SibMessage                          I  CWSIV0556I: Connection to the Messaging Engine was successful. The message-driven bean with activation specification eis/TradeStreamerMDB will now be able to receive the messages from destination TradeTopicSpace.
[8/4/20 2:50:13:034 UTC] 0000002b com.ibm.ws.jca.service.EndpointActivationService             I J2CA8801I: The message endpoint for activation specification eis/TradeStreamerMDB and message driven bean application daytrader#daytrader-ee7-ejb.jar#DTStreamer3MDB is activated.
[8/4/20 2:50:13:040 UTC] 0000002b com.ibm.ws.kernel.feature.internal.FeatureManager            A CWWKF0012I: The server installed the following features: [appSecurity-2.0, beanValidation-1.1, cdi-1.2, concurrent-1.0, distributedMap-1.0, ejb-3.2, ejbHome-3.2, ejbLite-3.2, ejbPersistentTimer-3.2, ejbRemote-3.2, el-3.0, federatedRegistry-1.0, jca-1.7, jdbc-4.1, jndi-1.0, jpa-2.1, jpaContainer-2.1, jsf-2.2, jsonp-1.0, jsp-2.3, ldapRegistry-3.0, localConnector-1.0, mdb-3.2, servlet-3.1, ssl-1.0, transportSecurity-1.0, wasJmsClient-2.0, wasJmsServer-1.0, websocket-1.1].
[8/4/20 2:50:13:041 UTC] 0000002b com.ibm.ws.kernel.feature.internal.FeatureManager            I CWWKF0008I: Feature update completed in 5.335 seconds.
[8/4/20 2:50:13:041 UTC] 0000002b com.ibm.ws.kernel.feature.internal.FeatureManager            A CWWKF0011I: The defaultServer server is ready to run a smarter planet. The defaultServer server started in 6.237 seconds.
[8/4/20 2:50:45:395 UTC] 0000004b daytrader                                                    I JPA Shared L2 Cache disabled.
[8/4/20 2:50:46:279 UTC] 00000037 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8203I: Database product name : Apache Derby
[8/4/20 2:50:46:279 UTC] 0000002b com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8203I: Database product name : Apache Derby
[8/4/20 2:50:46:283 UTC] 00000037 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8204I: Database product version : 10.14.2.0 - (1828579)
[8/4/20 2:50:46:283 UTC] 0000002b com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8204I: Database product version : 10.14.2.0 - (1828579)
[8/4/20 2:50:46:283 UTC] 00000037 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8205I: JDBC driver name  : Apache Derby Embedded JDBC Driver
[8/4/20 2:50:46:283 UTC] 0000002b com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8205I: JDBC driver name  : Apache Derby Embedded JDBC Driver
[8/4/20 2:50:46:284 UTC] 00000037 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8206I: JDBC driver version  : 10.14.2.0 - (1828579)
[8/4/20 2:50:46:279 UTC] 0000004b com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8203I: Database product name : Apache Derby
[8/4/20 2:50:46:284 UTC] 0000002b com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8206I: JDBC driver version  : 10.14.2.0 - (1828579)
[8/4/20 2:50:46:284 UTC] 0000004b com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8204I: Database product version : 10.14.2.0 - (1828579)
[8/4/20 2:50:46:285 UTC] 0000004b com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8205I: JDBC driver name  : Apache Derby Embedded JDBC Driver
[8/4/20 2:50:46:285 UTC] 0000004b com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8206I: JDBC driver version  : 10.14.2.0 - (1828579)
[8/4/20 2:50:46:279 UTC] 0000002f com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8203I: Database product name : Apache Derby
[8/4/20 2:50:46:285 UTC] 0000002f com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8204I: Database product version : 10.14.2.0 - (1828579)
[8/4/20 2:50:46:285 UTC] 0000002f com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8205I: JDBC driver name  : Apache Derby Embedded JDBC Driver
[8/4/20 2:50:46:285 UTC] 0000002f com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8206I: JDBC driver version  : 10.14.2.0 - (1828579)
[8/4/20 2:50:46:722 UTC] 00000037 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [daytrader] [/daytrader] [TradeAppServlet]: Initialization successful.
[8/4/20 2:50:47:112 UTC] 00000037 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [daytrader] [/daytrader] [/tradehome.jsp]: Initialization successful.
[8/4/20 2:50:47:267 UTC] 00000038 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [daytrader] [/daytrader] [/quote.jsp]: Initialization successful.
[8/4/20 2:50:47:283 UTC] 00000038 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [daytrader] [/daytrader] [/displayQuote.jsp]: Initialization successful.
[8/4/20 2:50:47:365 UTC] 00000073 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [daytrader] [/daytrader] [/portfolio.jsp]: Initialization successful.
[8/4/20 2:50:47:400 UTC] 00000039 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [daytrader] [/daytrader] [/account.jsp]: Initialization successful.
[8/4/20 2:50:47:582 UTC] 00000030 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [daytrader] [/daytrader] [/welcome.jsp]: Initialization successful.
[8/4/20 2:50:48:132 UTC] 00000073 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [daytrader] [/daytrader] [/order.jsp]: Initialization successful.
[8/4/20 2:50:48:202 UTC] 00000039 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [daytrader] [/daytrader] [/register.jsp]: Initialization successful.
[8/4/20 2:50:48:451 UTC] 00000073 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [daytrader] [/daytrader] [Faces Servlet]: Initialization successful.
[8/4/20 2:54:41:657 UTC] 000000a2 daytrader                                                    I  DTStreamer3MDB: 10000 prices updated: Total message count = 10000 Time (in seconds): min: 0.0 max: 0.151 avg: 0.0023704999999999998
[8/4/20 2:55:58:026 UTC] 000000b1 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [swat] [/swat] [AllocateObject]: Initialization successful.
[8/4/20 2:55:58:032 UTC] 000000b1 SystemOut                                                    O swat.ear: Invoking com.ibm.AllocateObject by anonymous (172.17.0.1)... [retainData=true&size=1048576&waittime=1000&iterations=300]
[8/4/20 2:57:47:956 UTC] 000000ca daytrader                                                    I  DTStreamer3MDB: 10000 prices updated: Total message count = 20000 Time (in seconds): min: 0.0 max: 0.151 avg: 0.00168465
